participation_ratio,variance_activation_derivatives,average_state_entropy,active_information_storage,transfer_entropy,mean_correlation,task,process_count,trial,spectral_radius,scale,base_nmse
6.761349664976663,0.09084597327087356,1.2971263148731569,0.014894193394869068,0.050616124082077246,0.2986005542149138,delay_polynomial,1,0,1.6857142857142857,0.0019306977288832496,1.0276569162098659
6.761349664976663,0.09084597327087356,1.2971263148731569,0.014894193394869068,0.050616124082077246,0.2986005542149138,polynomial,1,0,1.6857142857142857,0.0019306977288832496,1.0123970994066462
6.761349664976663,0.09084597327087356,1.2971263148731569,0.014894193394869068,0.050616124082077246,0.2986005542149138,narma,1,0,1.6857142857142857,0.0019306977288832496,1.0202099685899448
8.995021296507325,0.09994437444837236,1.3959600358988804,0.01764596473590542,0.03650084326334445,0.2583769950835022,delay,1,0,1.8,0.0019306977288832496,1.0414097167570135
8.995021296507325,0.09994437444837236,1.3959600358988804,0.01764596473590542,0.03650084326334445,0.2583769950835022,delay_polynomial,1,0,1.8,0.0019306977288832496,1.0414097167570135
8.995021296507325,0.09994437444837236,1.3959600358988804,0.01764596473590542,0.03650084326334445,0.2583769950835022,polynomial,1,0,1.8,0.0019306977288832496,1.0218994470158682
8.995021296507325,0.09994437444837236,1.3959600358988804,0.01764596473590542,0.03650084326334445,0.2583769950835022,narma,1,0,1.8,0.0019306977288832496,1.0114034306170914
1.0710878965687483,2.1980121386990535e-12,-5.761395703112136,0.015630898628352815,0.014030173573979626,0.8820438840407019,delay,1,0,0.2,0.003727593720314938,1.0008585481298535
1.0710878965687483,2.1980121386990535e-12,-5.761395703112136,0.015630898628352815,0.014030173573979626,0.8820438840407019,delay_polynomial,1,0,0.2,0.003727593720314938,1.0008585481298535
1.0710878965687483,2.1980121386990535e-12,-5.761395703112136,0.015630898628352815,0.014030173573979626,0.8820438840407019,polynomial,1,0,0.2,0.003727593720314938,0.0030899636764418533
